============================================================
  Generated by:           Genus(TM) Synthesis Solution 21.17-s066_1
  Generated on:           May 23 2023  12:39:44 am
  Module:                 model_baseline
  Technology libraries:   scadv10_cln65gp_lvt_ff_1p1v_m40c 1.0
                          physical_cells 
  Operating conditions:   scadv10_cln65gp_lvt_ff_1p1v_m40c 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                      Instance                                            Module                        Cell Count   Cell Area   Net Area    Total Area 
    N1[5].N2[706].TR                                tmr_TRIPLICATE1h1_2978                                       2      13.200       1.067       14.267 
    N1[5].N2[705].TR                                tmr_TRIPLICATE1h1_2977                                       2      13.200       1.067       14.267 
    N1[5].N2[704].TR                                tmr_TRIPLICATE1h1_2976                                       2      14.000       1.067       15.067 
    N1[5].N2[703].TR                                tmr_TRIPLICATE1h0_1747                                       2      13.200       1.067       14.267 
    N1[5].N2[702].TR                                tmr_TRIPLICATE1h0_1746                                       2      13.200       1.067       14.267 
    N1[5].N2[701].TR                                tmr_TRIPLICATE1h1_2975                                       2      13.200       1.067       14.267 
    N1[5].N2[700].TR                                tmr_TRIPLICATE1h0_1745                                       2      13.200       1.067       14.267 
    N1[5].N2[699].TR                                tmr_TRIPLICATE1h1_2974                                       2      13.200       1.067       14.267 
    N1[5].N2[698].TR                                tmr_TRIPLICATE1h1_2973                                       2      13.200       1.067       14.267 
    N1[5].N2[697].TR                                tmr_TRIPLICATE1h0_1744                                       2      13.200       1.067       14.267 
    N1[5].N2[696].TR                                tmr_TRIPLICATE1h1_2972                                       2      13.200       1.067       14.267 
    N1[5].N2[695].TR                                tmr_TRIPLICATE1h1_2971                                       2      14.000       1.067       15.067 
    N1[5].N2[694].TR                                tmr_TRIPLICATE1h0_1743                                       2      13.200       1.067       14.267 
    N1[5].N2[693].TR                                tmr_TRIPLICATE1h1_2970                                       2      13.200       1.067       14.267 
    N1[5].N2[692].TR                                tmr_TRIPLICATE1h0_1742                                       2      13.200       1.067       14.267 
    N1[5].N2[691].TR                                tmr_TRIPLICATE1h1_2969                                       2      13.200       1.067       14.267 
    N1[5].N2[690].TR                                tmr_TRIPLICATE1h1_2968                                       2      13.200       1.067       14.267 
    N1[5].N2[689].TR                                tmr_TRIPLICATE1h1_2967                                       2      13.200       1.067       14.267 
    N1[5].N2[688].TR                                tmr_TRIPLICATE1h1_2966                                       2      13.200       1.067       14.267 
    N1[5].N2[687].TR                                tmr_TRIPLICATE1h1_2965                                       2      13.200       1.067       14.267 
    N1[5].N2[686].TR                                tmr_TRIPLICATE1h0_1741                                       2      13.200       1.067       14.267 
    N1[5].N2[685].TR                                tmr_TRIPLICATE1h1_2964                                       2      13.200       1.067       14.267 
    N1[5].N2[684].TR                                tmr_TRIPLICATE1h0_1740                                       2      13.200       1.067       14.267 
    N1[5].N2[683].TR                                tmr_TRIPLICATE1h1_2963                                       2      13.200       1.067       14.267 
    N1[5].N2[682].TR                                tmr_TRIPLICATE1h1_2962                                       2      13.200       1.067       14.267 
    N1[5].N2[681].TR                                tmr_TRIPLICATE1h1_2961                                       2      13.200       1.067       14.267 
    N1[5].N2[680].TR                                tmr_TRIPLICATE1h1_2960                                       2      14.000       1.067       15.067 
    N1[5].N2[679].TR                                tmr_TRIPLICATE1h1_2959                                       2      13.200       1.067       14.267 
    N1[5].N2[678].TR                                tmr_TRIPLICATE1h1_2958                                       2      13.200       1.067       14.267 
    N1[5].N2[677].TR                                tmr_TRIPLICATE1h0_1739                                       2      13.200       1.067       14.267 
    N1[5].N2[676].TR                                tmr_TRIPLICATE1h1_2957                                       2      13.200       1.067       14.267 
    N1[5].N2[675].TR                                tmr_TRIPLICATE1h1_2956                                       2      13.200       1.067       14.267 
    N1[5].N2[674].TR                                tmr_TRIPLICATE1h1_2955                                       2      13.200       1.067       14.267 
    N1[5].N2[673].TR                                tmr_TRIPLICATE1h1_2954                                       2      13.200       1.067       14.267 
    N1[5].N2[672].TR                                tmr_TRIPLICATE1h1_2953                                       2      13.200       1.067       14.267 
    N1[5].N2[671].TR                                tmr_TRIPLICATE1h0_1738                                       2      13.200       1.067       14.267 
    N1[5].N2[670].TR                                tmr_TRIPLICATE1h1_2952                                       2      13.200       1.067       14.267 
    N1[5].N2[669].TR                                tmr_TRIPLICATE1h1_2951                                       2      13.200       1.067       14.267 
    N1[5].N2[668].TR                                tmr_TRIPLICATE1h1_2950                                       2      14.000       1.067       15.067 
    N1[5].N2[667].TR                                tmr_TRIPLICATE1h0_1737                                       2      13.200       1.067       14.267 
    N1[5].N2[666].TR                                tmr_TRIPLICATE1h1_2949                                       2      13.200       1.067       14.267 
    N1[5].N2[665].TR                                tmr_TRIPLICATE1h1_2948                                       2      13.200       1.067       14.267 
    N1[5].N2[664].TR                                tmr_TRIPLICATE1h1_2947                                       2      13.200       1.067       14.267 
    N1[5].N2[663].TR                                tmr_TRIPLICATE1h0_1736                                       2      13.200       1.067       14.267 
    N1[5].N2[662].TR                                tmr_TRIPLICATE1h0_1735                                       2      13.200       1.067       14.267 
    N1[5].N2[661].TR                                tmr_TRIPLICATE1h0_1734                                       2      13.200       1.067       14.267 
    N1[5].N2[660].TR                                tmr_TRIPLICATE1h0_1733                                       2      13.200       1.067       14.267 
